"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030135","GO:0030135","coated vesicle","46/1406","312/19518",2.73512578293885e-06,6.54150916419542e-05,5.12236276015303e-05,"7018/1601/22872/22818/29924/9685/9554/6396/11196/57222/9919/22820/9871/28988/372/10897/8906/255738/6272/90411/4646/22848/55681/4643/9296/26958/115548/57617/55707/56681/6811/81555/25977/535/11018/11015/528/2348/10427/9522/10945/55690/4952/8301/27072/57706",46,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005775","GO:0005775","vacuolar lumen","31/1406","176/19518",3.02347639138433e-06,6.94190179461843e-05,5.43589229103626e-05,"8635/9588/1200/10493/1727/25801/47/2517/9798/23593/3073/55313/411/2171/410/8836/2548/2760/54749/3988/138050/29108/4669/2588/55860/5580/58485/23324/302/1514/175",31,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0001726","GO:0001726","ruffle","31/1406","181/19518",5.50831374572577e-06,0.000121606618847946,9.52246951184172e-05,"7429/93663/51474/7430/57026/6282/26060/4830/1072/23607/28988/9847/8874/83543/5756/4646/10787/5335/822/79574/23191/55612/5921/4831/83442/55198/4641/7168/23122/4650/23647",31,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1904115","GO:1904115","axon cytoplasm","16/1406","63/19518",6.92929602451182e-06,0.000147311700669251,0.000115353193078618,"4137/6647/6687/10013/2647/23557/10749/4976/55860/388552/84062/3315/55330/63915/6683/23095",16,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005635","GO:0005635","nuclear envelope","62/1406","490/19518",1.02067662754466e-05,0.000209238708646655,0.000163845458632169,"23225/307/54884/327/6653/4259/9805/9798/1192/8904/1717/2475/7108/9961/665/664/6396/6836/311/1984/26049/3843/57132/128866/22929/6272/163590/10227/5902/5025/23236/4646/23133/55705/2644/128637/403313/8498/22927/29082/3300/2023/25978/3267/27183/5663/23224/53343/286148/9525/91782/4008/5595/6683/51652/10202/11124/10204/84516/666/9587/4521",62,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005905","GO:0005905","clathrin-coated pit","17/1406","73/19518",1.2673485044861e-05,0.00025084760054311,0.000196427517755196,"7018/1601/81693/2060/29924/58513/408/6272/23048/4646/22848/115548/55707/25977/85021/4952/8301",17,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0036452","GO:0036452","ESCRT complex","10/1406","28/19518",1.43670689903766e-05,0.000274889920015873,0.000215253981013713,"57132/128866/51028/29082/84313/25978/51160/7251/91782/51652",10,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0120111","GO:0120111","neuron projection cytoplasm","19/1406","89/19518",1.52695809323367e-05,0.000282733530811653,0.00022139596122607,"4137/2319/2332/6647/6687/10013/2647/23557/10749/4976/55860/388552/84062/3315/55330/63915/6683/6416/23095",19,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0000502","GO:0000502","proteasome complex","15/1406","60/19518",1.63925032398645e-05,0.00029404052686507,0.000230249963270466,"7337/5720/5711/5683/5695/5886/80227/5715/9491/5690/9690/5716/3315/197131/5685",15,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030027","GO:0030027","lamellipodium","32/1406","202/19518",2.04964522363977e-05,0.000356514047990675,0.000279170178786023,"1500/7429/999/57698/2241/6050/2319/1495/5586/57026/1000/1072/3983/28988/9578/8874/65059/23075/84962/10787/55704/5335/822/29780/5829/23191/4831/23224/8976/4650/23380/54942",32,"Downres_DEq_MS_X1H_vs_X3H"
